amount,year,month,day,category_Bills & Fees,category_Food & Drinks,category_Transport,account_Cash,account_Metro Card,account_Salary Bank,account_Savings Bank,type_EXPENSE,type_INCOME,type_TRANSFER,Cluster,Label,Label_Pred,Status
20000.0,2023,11,29,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,11,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,11,28,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2023,11,27,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,11,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,11,26,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
4000.0,2023,11,26,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,11,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
19200.0,2023,11,25,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
800000.0,2023,11,25,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,24,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,11,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,23,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
50000.0,2023,11,23,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,22,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,11,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
46000.0,2023,11,21,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,11,21,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,11,21,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
200000.0,2023,11,21,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,21,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
259000.0,2023,11,21,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,11,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2023,11,20,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,20,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
430000.0,2023,11,18,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,11,18,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,11,18,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
153000.0,2023,11,17,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,11,17,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,17,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,16,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,11,16,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,11,16,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,16,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,15,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,11,14,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,11,14,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
100000.0,2023,11,13,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,13,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
70000.0,2023,11,12,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,12,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,12,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
105000.0,2023,11,11,False,True,False,False,False,False,True,True,False,False,1,1,0,Normal
140000.0,2023,11,11,False,True,False,False,False,False,True,True,False,False,1,1,0,Normal
10000.0,2023,11,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,11,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
150000.0,2023,11,10,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,11,10,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,10,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,10,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,9,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,9,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,11,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,8,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,8,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
220000.0,2023,11,8,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,11,8,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,7,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
774000.0,2023,11,7,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,7,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
44000.0,2023,11,7,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,6,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
25000.0,2023,11,5,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,11,5,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
140000.0,2023,11,4,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
385000.0,2023,11,4,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
650000.0,2023,11,4,False,True,False,False,False,False,True,True,False,False,1,1,0,Normal
104000.0,2023,11,3,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,3,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,2,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,11,2,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,1,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
520000.0,2023,11,1,False,True,False,False,False,False,True,True,False,False,1,1,0,Normal
35000.0,2023,11,1,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,11,1,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,11,1,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
4000.0,2023,11,1,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,10,31,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,31,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2023,10,30,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,10,30,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,10,28,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2023,10,27,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,10,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,26,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,10,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
200000.0,2023,10,26,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,10,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,25,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
44000.0,2023,10,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
60000.0,2023,10,25,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
470820.0,2023,10,25,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
356000.0,2023,10,24,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
140000.0,2023,10,24,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
440000.0,2023,10,24,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,10,24,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
74000.0,2023,10,23,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,10,23,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
160000.0,2023,10,22,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
259000.0,2023,10,22,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,10,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,10,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,10,22,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
50000.0,2023,10,22,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,10,21,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,10,21,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,10,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,10,20,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,20,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,20,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
30000.0,2023,10,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
45000.0,2023,10,19,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,19,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
30000.0,2023,10,18,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,10,18,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,18,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
111000.0,2023,10,17,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,10,17,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,10,17,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,10,17,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,10,17,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,10,17,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,10,15,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,10,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,10,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,10,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,10,3,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,10,3,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
500000.0,2023,9,30,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
55000.0,2023,9,30,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,9,29,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
500000.0,2023,9,28,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
70000.0,2023,9,28,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
4000.0,2023,9,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,9,28,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,9,28,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,9,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
40000.0,2023,9,27,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
25000.0,2023,9,25,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,9,25,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,9,25,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,9,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
259000.0,2023,9,23,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,9,23,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,9,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,9,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,9,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2023,9,23,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,9,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,9,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
5000.0,2023,9,19,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,9,19,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,9,19,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
25000.0,2023,9,18,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,9,16,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2023,9,15,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
45000.0,2023,9,15,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,9,15,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
60000.0,2023,9,15,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,9,14,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,9,14,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,9,14,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
56000.0,2023,9,14,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,9,14,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,9,13,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,9,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,9,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,9,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
140000.0,2023,9,10,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,9,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
64000.0,2023,9,8,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,9,8,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,9,8,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,9,7,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,9,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,9,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,8,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
430000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,8,18,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,18,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,8,18,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,17,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,17,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
50000.0,2023,8,16,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,8,16,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
60000.0,2023,8,16,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,8,16,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,16,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,16,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,8,15,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,8,14,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
15000.0,2023,8,14,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,8,14,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,8,12,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,10,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,8,8,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,8,8,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,8,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,5,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,8,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,8,4,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,8,4,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
470000.0,2023,8,2,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,7,31,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,7,31,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,31,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
120000.0,2023,7,29,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,7,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,7,24,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,7,23,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
5000.0,2023,7,22,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
259000.0,2023,7,21,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,7,19,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,19,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
48000.0,2023,7,18,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,7,14,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
80000.0,2023,7,14,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,7,13,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
95000.0,2023,7,13,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,13,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,7,12,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,7,12,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2023,7,12,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,7,12,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,7,10,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,7,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,7,4,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
60000.0,2023,6,13,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,6,12,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2023,6,11,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
180000.0,2023,6,10,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,6,10,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,6,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,6,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2023,6,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,6,8,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,6,7,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
800000.0,2023,6,7,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,6,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
360000.0,2023,6,7,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
60000.0,2023,6,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
100000.0,2023,6,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,6,6,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,6,5,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,6,5,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
25000.0,2023,6,5,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,6,5,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,6,4,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,6,3,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,6,3,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,6,2,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,6,1,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
53270.0,2023,6,1,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,5,31,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,31,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,30,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,30,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,29,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,5,29,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,5,28,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,5,27,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2023,5,26,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,5,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
25000.0,2023,5,24,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,5,24,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
259000.0,2023,5,21,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
100000.0,2023,5,20,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,5,20,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,5,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
430000.0,2023,5,19,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
75000.0,2023,5,18,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2023,5,18,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
30000.0,2023,5,18,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,18,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,5,17,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,16,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,5,16,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
631000.0,2023,5,14,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,5,13,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,5,13,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,5,13,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,12,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,5,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,10,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
15000.0,2023,5,10,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,8,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,8,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
8000.0,2023,5,7,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,5,7,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2023,5,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
70000.0,2023,5,5,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,5,4,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,5,3,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,3,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,3,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
5000.0,2023,5,2,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,5,2,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,5,2,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,1,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,5,1,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,4,29,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,4,29,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,4,28,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
98000.0,2023,4,27,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,4,27,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
