amount,year,month,day,category_Bills & Fees,category_Food & Drinks,category_Transport,account_Cash,account_Metro Card,account_Salary Bank,account_Savings Bank,type_EXPENSE,type_INCOME,type_TRANSFER,Cluster
520000.0,2023,11,1,False,True,False,False,False,False,True,True,False,False,0
0.0,2023,11,1,False,False,True,False,False,False,True,False,False,True,0
35000.0,2023,11,1,False,False,True,False,True,False,False,True,False,False,0
10000.0,2023,11,1,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,11,1,False,False,True,True,False,False,False,True,False,False,0
4000.0,2023,11,1,True,False,False,False,False,False,True,True,False,False,0
35000.0,2023,10,31,True,False,False,False,False,False,True,False,True,False,1
10000.0,2023,10,31,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,10,31,False,False,True,False,True,False,False,True,False,False,1
20000.0,2023,10,30,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,10,30,False,False,True,True,False,False,False,True,False,False,1
30000.0,2023,10,28,False,True,False,False,False,False,True,True,False,False,1
35000.0,2023,10,27,False,False,True,False,True,False,False,True,False,False,1
10000.0,2023,10,27,False,False,True,True,False,False,False,True,False,False,1
0.0,2023,10,27,False,False,True,False,False,False,True,False,False,True,1
35000.0,2023,10,26,False,False,True,False,True,False,False,True,False,False,1
10000.0,2023,10,26,False,False,True,True,False,False,False,True,False,False,1
200000.0,2023,10,26,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,10,26,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,10,25,False,False,True,False,True,False,False,True,False,False,1
44000.0,2023,10,25,False,False,True,True,False,False,False,True,False,False,1
60000.0,2023,10,25,True,False,False,False,False,False,True,True,False,False,1
470820.0,2023,10,25,True,False,False,False,False,False,True,True,False,False,1
600000.0,2023,10,25,True,False,False,False,False,False,True,False,True,False,1
356000.0,2023,10,24,False,True,False,False,False,False,True,True,False,False,1
200000.0,2023,10,24,True,False,False,False,False,False,True,False,True,False,1
140000.0,2023,10,24,False,True,False,False,False,False,True,True,False,False,1
440000.0,2023,10,24,False,False,True,False,False,False,True,True,False,False,1
40000.0,2023,10,24,True,False,False,False,False,False,True,True,False,False,1
74000.0,2023,10,23,False,False,True,False,False,False,True,True,False,False,1
10000.0,2023,10,23,True,False,False,False,False,False,True,True,False,False,1
160000.0,2023,10,22,False,True,False,False,False,False,True,True,False,False,1
60000.0,2023,10,22,True,False,False,False,False,False,True,False,True,False,1
259000.0,2023,10,22,True,False,False,False,False,False,True,True,False,False,1
30000.0,2023,10,22,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,10,22,False,False,True,True,False,False,False,True,False,False,1
30000.0,2023,10,22,False,True,False,False,False,False,True,True,False,False,1
50000.0,2023,10,22,True,False,False,True,False,False,False,True,False,False,1
30000.0,2023,10,21,False,True,False,True,False,False,False,True,False,False,1
20000.0,2023,10,21,False,False,True,True,False,False,False,True,False,False,1
30000.0,2023,10,20,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,10,20,False,False,True,False,True,False,False,True,False,False,1
35000.0,2023,10,20,False,False,True,False,True,False,False,True,False,False,1
35000.0,2023,10,20,False,False,True,False,True,False,False,True,False,False,1
30000.0,2023,10,20,False,False,True,True,False,False,False,True,False,False,1
45000.0,2023,10,19,False,False,True,False,True,False,False,True,False,False,1
35000.0,2023,10,19,False,False,True,False,True,False,False,True,False,False,1
0.0,2023,10,18,False,False,True,False,False,False,True,False,False,True,1
30000.0,2023,10,18,False,True,False,True,False,False,False,True,False,False,1
0.0,2023,10,18,False,False,True,False,False,False,True,False,False,True,1
10000.0,2023,10,18,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,10,18,False,False,True,False,True,False,False,True,False,False,1
20000.0,2023,10,18,False,False,True,False,False,False,True,False,True,False,1
0.0,2023,10,18,False,False,True,False,False,False,True,False,False,True,1
111000.0,2023,10,17,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,10,17,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,10,17,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,10,17,False,False,True,False,False,False,True,True,False,False,1
35000.0,2023,10,17,True,False,False,False,False,False,True,True,False,False,1
35000.0,2023,10,17,True,False,False,False,False,False,True,True,False,False,1
35000.0,2023,10,16,True,False,False,False,False,False,True,False,True,False,1
35000.0,2023,10,15,False,False,True,False,False,False,True,True,False,False,0
8000.0,2023,10,15,False,False,True,True,False,False,False,False,True,False,0
20000.0,2023,10,6,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,10,6,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,10,5,False,False,True,True,False,False,False,True,False,False,0
90000.0,2023,10,5,True,False,False,True,False,False,False,False,True,False,0
20000.0,2023,10,3,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,10,3,False,False,True,True,False,False,False,True,False,False,0
500000.0,2023,9,30,True,False,False,False,False,False,True,True,False,False,1
55000.0,2023,9,30,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,9,29,False,False,True,True,False,False,False,True,False,False,1
500000.0,2023,9,28,True,False,False,False,False,False,True,True,False,False,1
70000.0,2023,9,28,False,True,False,False,False,False,True,True,False,False,1
4000.0,2023,9,28,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,9,28,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,9,28,True,False,False,True,False,False,False,True,False,False,1
20000.0,2023,9,27,False,False,True,True,False,False,False,True,False,False,1
40000.0,2023,9,27,True,False,False,False,False,False,True,True,False,False,1
3000.0,2023,9,25,True,False,False,False,False,False,True,False,True,False,1
25000.0,2023,9,25,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,9,25,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,9,25,False,False,True,False,False,False,True,True,False,False,1
10000.0,2023,9,25,False,False,True,True,False,False,False,True,False,False,1
259000.0,2023,9,23,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,9,23,False,False,True,False,False,False,True,True,False,False,1
40000.0,2023,9,23,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,9,23,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,9,23,False,False,True,True,False,False,False,True,False,False,1
50000.0,2023,9,23,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,9,22,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,9,21,False,False,True,False,False,False,True,False,True,False,1
20000.0,2023,9,20,False,False,True,True,False,False,False,True,False,False,1
5000.0,2023,9,19,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,9,19,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,9,19,False,False,True,True,False,False,False,True,False,False,1
25000.0,2023,9,18,True,False,False,True,False,False,False,True,False,False,1
30000.0,2023,9,16,False,True,False,False,False,False,True,True,False,False,1
100000.0,2023,9,15,False,True,False,True,False,False,False,True,False,False,0
45000.0,2023,9,15,False,False,True,True,False,False,False,True,False,False,0
0.0,2023,9,15,False,False,True,False,False,False,True,False,False,True,0
30000.0,2023,9,15,False,True,False,False,False,False,True,False,True,False,0
10000.0,2023,9,15,False,False,True,False,False,False,True,True,False,False,0
60000.0,2023,9,15,False,True,False,False,False,False,True,True,False,False,0
10000.0,2023,9,14,False,False,True,True,False,False,False,True,False,False,0
30000.0,2023,9,14,False,False,True,False,False,False,True,True,False,False,0
30000.0,2023,9,14,False,True,False,False,False,False,True,True,False,False,0
56000.0,2023,9,14,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,9,14,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,9,13,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,9,11,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,9,11,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,9,11,False,False,True,True,False,False,False,True,False,False,0
140000.0,2023,9,10,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,9,9,False,False,True,True,False,False,False,True,False,False,0
64000.0,2023,9,8,False,False,True,False,False,False,True,True,False,False,0
0.0,2023,9,8,False,False,True,False,False,False,True,False,False,True,0
20000.0,2023,9,8,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,9,8,False,False,True,True,False,False,False,True,False,False,0
30000.0,2023,9,7,False,True,False,True,False,False,False,True,False,False,0
10000.0,2023,9,6,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,9,6,False,False,True,True,False,False,False,True,False,False,0
35000.0,2023,9,6,False,False,True,False,False,False,True,False,True,False,0
10000.0,2023,8,23,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,8,22,False,False,True,True,False,False,False,True,False,False,1
430000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,1
30000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,8,21,False,False,True,True,False,False,False,True,False,False,1
50000.0,2023,8,21,True,False,False,True,False,False,False,False,True,False,1
10000.0,2023,8,18,True,False,False,True,False,False,False,True,False,False,1
20000.0,2023,8,18,False,False,True,True,False,False,False,True,False,False,1
600000.0,2023,8,18,True,False,False,True,False,False,False,False,True,False,1
10000.0,2023,8,18,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,8,17,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,8,17,True,False,False,False,False,False,True,True,False,False,1
50000.0,2023,8,16,True,False,False,False,False,False,True,True,False,False,1
40000.0,2023,8,16,False,True,False,False,False,False,True,True,False,False,1
50000.0,2023,8,16,True,False,False,False,False,False,True,False,True,False,1
60000.0,2023,8,16,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,8,16,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,8,16,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,8,16,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,8,15,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,8,14,False,False,True,True,False,False,False,True,False,False,0
15000.0,2023,8,14,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,8,14,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,8,12,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,8,11,False,False,True,True,False,False,False,True,False,False,0
200000.0,2023,8,10,False,False,True,True,False,False,False,False,True,False,0
20000.0,2023,8,10,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,8,9,False,False,True,True,False,False,False,True,False,False,0
30000.0,2023,8,8,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,8,8,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,8,7,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,8,5,False,False,True,False,False,False,True,True,False,False,0
40000.0,2023,8,5,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,8,4,False,True,False,False,False,False,True,True,False,False,0
10000.0,2023,8,4,False,False,True,True,False,False,False,True,False,False,0
470000.0,2023,8,2,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,7,31,False,False,True,False,False,False,True,True,False,False,1
20000.0,2023,7,31,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,7,31,False,False,True,True,False,False,False,True,False,False,1
120000.0,2023,7,29,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,7,28,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,7,28,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,7,28,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,7,27,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,7,24,False,False,True,True,False,False,False,True,False,False,1
100000.0,2023,7,24,False,False,True,True,False,False,False,False,True,False,1
20000.0,2023,7,23,True,False,False,True,False,False,False,True,False,False,1
5000.0,2023,7,22,True,False,False,False,False,False,True,True,False,False,1
259000.0,2023,7,21,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,7,19,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,7,19,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,7,18,False,False,True,False,False,False,True,False,True,False,1
48000.0,2023,7,18,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,7,14,False,False,True,True,False,False,False,True,False,False,0
80000.0,2023,7,14,False,True,False,False,False,False,True,True,False,False,0
10000.0,2023,7,13,False,False,True,False,False,False,True,True,False,False,0
95000.0,2023,7,13,False,False,True,False,True,False,False,True,False,False,0
10000.0,2023,7,13,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,7,12,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,7,12,False,True,False,True,False,False,False,True,False,False,0
50000.0,2023,7,12,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,7,12,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,7,10,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,7,5,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,7,5,False,False,True,True,False,False,False,True,False,False,0
210000.0,2023,7,4,False,False,True,True,False,False,False,False,True,False,0
10000.0,2023,7,4,True,False,False,False,False,False,True,True,False,False,0
84000.0,2023,7,4,False,False,True,False,False,False,True,False,True,False,0
60000.0,2023,6,13,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,6,12,False,True,False,False,False,False,True,True,False,False,0
35000.0,2023,6,11,True,False,False,False,False,False,True,True,False,False,0
180000.0,2023,6,10,True,False,False,False,False,False,True,True,False,False,0
0.0,2023,6,10,False,False,True,False,False,False,True,False,False,True,0
35000.0,2023,6,10,True,False,False,False,False,False,True,False,True,False,0
10000.0,2023,6,10,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,6,9,False,False,True,True,False,False,False,True,False,False,0
3000.0,2023,6,9,False,False,True,True,False,False,False,False,True,False,0
20000.0,2023,6,9,False,False,True,True,False,False,False,True,False,False,0
50000.0,2023,6,9,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,6,8,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,6,7,False,True,False,False,False,False,True,True,False,False,0
800000.0,2023,6,7,True,False,False,False,False,False,True,True,False,False,0
20000.0,2023,6,7,False,False,True,True,False,False,False,True,False,False,0
360000.0,2023,6,7,True,False,False,False,False,False,True,True,False,False,0
0.0,2023,6,6,False,False,True,False,False,False,True,False,False,True,0
60000.0,2023,6,6,False,False,True,True,False,False,False,True,False,False,0
100000.0,2023,6,6,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,6,6,False,False,True,False,False,False,True,True,False,False,0
20000.0,2023,6,5,False,False,True,False,False,False,True,True,False,False,0
10000.0,2023,6,5,False,True,False,False,False,False,True,True,False,False,0
25000.0,2023,6,5,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,6,5,False,False,True,False,False,False,True,True,False,False,0
40000.0,2023,6,4,False,False,True,False,False,False,True,True,False,False,0
20000.0,2023,6,3,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,6,3,False,True,False,False,False,False,True,True,False,False,0
30000.0,2023,6,2,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,6,1,False,False,True,True,False,False,False,True,False,False,0
53270.0,2023,6,1,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,5,31,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,5,31,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,5,30,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,5,30,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,5,29,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,5,29,False,False,True,False,False,False,True,True,False,False,1
7000.0,2023,5,28,False,False,True,True,False,False,False,False,True,False,1
153000.0,2023,5,28,False,False,True,True,False,False,False,False,True,False,1
35000.0,2023,5,28,True,False,False,False,False,False,True,True,False,False,1
30000.0,2023,5,27,False,True,False,False,False,False,True,True,False,False,1
35000.0,2023,5,26,False,False,True,False,False,False,True,True,False,False,1
10000.0,2023,5,25,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,5,25,False,False,True,True,False,False,False,True,False,False,1
25000.0,2023,5,24,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,5,24,False,False,True,True,False,False,False,True,False,False,1
50000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,5,23,False,False,True,True,False,False,False,True,False,False,1
259000.0,2023,5,21,True,False,False,False,False,False,True,True,False,False,1
150000.0,2023,5,20,False,False,True,False,False,False,True,False,True,False,1
100000.0,2023,5,20,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,5,20,False,True,False,False,False,False,True,True,False,False,1
35000.0,2023,5,20,False,False,True,False,False,False,True,False,True,False,1
10000.0,2023,5,20,False,False,True,True,False,False,False,True,False,False,1
430000.0,2023,5,19,False,False,True,True,False,False,False,True,False,False,1
0.0,2023,5,19,False,False,True,False,False,False,True,False,False,True,1
75000.0,2023,5,18,False,True,False,False,False,False,True,True,False,False,1
35000.0,2023,5,18,False,False,True,False,True,False,False,True,False,False,1
30000.0,2023,5,18,False,True,False,True,False,False,False,True,False,False,1
10000.0,2023,5,18,False,False,True,True,False,False,False,True,False,False,1
0.0,2023,5,18,False,False,True,False,False,False,True,False,False,True,1
30000.0,2023,5,17,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,5,16,False,False,True,True,False,False,False,True,False,False,1
30000.0,2023,5,16,False,True,False,True,False,False,False,True,False,False,1
30000.0,2023,5,14,False,False,True,True,False,False,False,False,True,False,0
631000.0,2023,5,14,False,False,True,False,False,False,True,True,False,False,0
35000.0,2023,5,13,False,False,True,False,False,False,True,False,True,False,0
40000.0,2023,5,13,False,True,False,False,False,False,True,True,False,False,0
10000.0,2023,5,13,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,5,13,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,5,12,False,False,True,False,False,False,True,True,False,False,0
20000.0,2023,5,11,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,5,10,False,False,True,True,False,False,False,True,False,False,0
15000.0,2023,5,10,False,True,False,True,False,False,False,True,False,False,0
10000.0,2023,5,9,False,False,True,True,False,False,False,True,False,False,0
40000.0,2023,5,9,False,False,True,True,False,False,False,False,True,False,0
10000.0,2023,5,9,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,5,8,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,5,8,False,False,True,True,False,False,False,True,False,False,0
8000.0,2023,5,7,True,False,False,False,False,False,True,True,False,False,0
30000.0,2023,5,7,False,True,False,False,False,False,True,True,False,False,0
10000.0,2023,5,6,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,5,6,False,False,True,True,False,False,False,True,False,False,0
50430.0,2023,5,5,True,False,False,False,False,False,True,False,True,False,0
40000.0,2023,5,5,False,True,False,True,False,False,False,False,True,False,0
70000.0,2023,5,5,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,5,4,False,False,True,True,False,False,False,True,False,False,0
35000.0,2023,5,3,False,False,True,False,True,False,False,True,False,False,0
20000.0,2023,5,3,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,5,3,False,False,True,True,False,False,False,True,False,False,0
0.0,2023,5,3,False,False,True,False,False,False,True,False,False,True,0
5000.0,2023,5,2,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,5,2,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,5,2,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,5,2,False,False,True,True,False,False,False,False,True,False,0
10000.0,2023,5,1,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,5,1,False,False,True,True,False,False,False,True,False,False,0
35000.0,2023,4,29,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,4,29,False,False,True,True,False,False,False,True,False,False,1
100000.0,2023,4,28,True,False,False,True,False,False,False,False,True,False,1
10000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,4,28,False,False,True,False,True,False,False,True,False,False,1
10000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,4,28,False,False,True,True,False,False,False,True,False,False,1
98000.0,2023,4,27,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,4,27,False,True,False,False,False,False,True,True,False,False,1
80000.0,2023,4,27,False,True,False,True,False,False,False,True,False,False,1
49000.0,2023,4,27,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,4,27,False,False,True,False,False,False,True,True,False,False,1
20000.0,2023,4,27,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,4,26,False,False,True,False,True,False,False,True,False,False,1
20000.0,2023,4,26,False,True,False,False,False,False,True,True,False,False,1
35000.0,2023,4,26,False,False,True,False,False,False,True,False,True,False,1
10000.0,2023,4,26,False,False,True,True,False,False,False,True,False,False,1
40000.0,2023,4,26,False,False,True,False,True,False,False,True,False,False,1
200000.0,2023,4,26,True,False,False,False,True,False,False,False,True,False,1
200000.0,2023,4,26,True,False,False,False,False,False,True,True,False,False,1
31500.0,2023,4,25,False,False,True,False,True,False,False,True,False,False,1
99000.0,2023,4,25,False,True,False,False,False,False,True,True,False,False,1
10000.0,2023,4,25,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,4,25,False,False,True,False,True,False,False,True,False,False,1
130640.0,2023,4,25,True,False,False,False,False,False,True,False,True,False,1
31500.0,2023,4,24,False,False,True,False,True,False,False,True,False,False,1
10000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,1
5000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,4,24,False,False,True,False,True,False,False,True,False,False,1
20000.0,2023,4,24,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,4,24,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,4,24,False,True,False,True,False,False,False,True,False,False,1
30000.0,2023,4,24,False,False,True,False,False,False,True,True,False,False,1
20000.0,2023,4,24,False,False,True,True,False,False,False,True,False,False,1
750000.0,2023,4,23,True,False,False,False,False,False,True,True,False,False,1
23600.0,2023,4,23,False,False,True,False,False,False,True,True,False,False,1
35000.0,2023,4,22,True,False,False,False,False,False,True,False,True,False,1
35000.0,2023,4,22,True,False,False,False,False,False,True,True,False,False,1
35000.0,2023,4,22,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,4,22,False,False,True,True,False,False,False,True,False,False,1
259000.0,2023,4,22,True,False,False,False,False,False,True,True,False,False,1
130000.0,2023,4,22,False,False,True,False,False,False,True,True,False,False,1
7000.0,2023,4,22,False,False,True,True,False,False,False,False,True,False,1
300000.0,2023,4,22,False,False,True,False,False,False,True,False,True,False,1
139000.0,2023,4,22,False,False,True,False,True,False,False,False,True,False,1
35000.0,2023,4,22,False,False,True,False,False,False,True,False,True,False,1
250000.0,2023,4,22,False,False,True,True,False,False,False,False,True,False,1
